game,bluetopgp,bluetopwr,bluetopkda,bluejunglegp,bluejunglewr,bluejunglekda,bluemidgp,bluemidwr,bluemidkda,blueadcgp,blueadcwr,blueadckda,bluesupportgp,bluesupportwr,bluesupportkda,redtopgp,redtopwr,redtopkda,redjunglegp,redjunglewr,redjunglekda,redmidgp,redmidwr,redmidkda,redadcgp,redadcwr,redadckda,redsupportgp,redsupportwr,redsupportkda,result
NA1/3797373298,23,0.74,4.1,22,0.68,8.8,6,1.0,10.1,32,0.66,4.9,36,0.67,3.1,30,0.57,3.3,18,0.39,3.6,2,0.5,3.4,11,0.82,8.5,17,0.41,2.3,0
ESPORTSTMNT03/1765554,3,1.0,14.0,6,0.5,7.2,9,0.44,4.4,32,0.34,3.8,5,0.4,2.8,6,0.67,2.1,2,0.5,2.8,4,0.5,2.3,12,0.67,4.3,8,0.75,3.0,0
7297-9609,1,0.0,2.0,34,0.47,2.6,15,0.4,4.0,24,0.58,3.8,9,0.22,1.2,47,0.51,2.8,6,0.83,12.4,39,0.59,4.2,33,0.55,8.0,61,0.57,2.7,1
ESPORTSTMNT03/1765561,0,0.0,0.0,3,0.33,4.3,2,0.5,4.8,1,1.0,12.0,2,0.5,3.5,2,0.0,1.4,5,0.4,3.7,9,0.11,1.4,3,0.33,1.8,3,0.0,1.5,0
7297-9610,29,0.59,3.3,27,0.56,4.4,15,0.4,4.0,23,0.43,3.2,13,0.46,2.9,19,0.58,3.8,24,0.5,3.2,39,0.59,4.2,43,0.72,6.5,8,0.88,3.6,1
ESPORTSTMNT03/1765570,9,0.56,2.7,3,0.67,4.3,2,1.0,4.4,3,0.67,3.9,2,0.5,2.0,4,0.5,5.2,5,0.2,3.1,3,0.67,4.4,2,0.0,2.3,5,0.4,2.3,0
7298-9611,30,0.47,2.5,26,0.58,3.8,23,0.57,4.6,83,0.63,4.7,42,0.5,3.2,19,0.47,3.0,12,0.5,4.1,5,1.0,10.9,7,0.57,3.5,1,1.0,4.3,1
ESPORTSTMNT03/1765578,7,0.57,3.9,4,0.5,5.1,2,0.5,3.3,10,0.4,3.9,4,0.5,2.9,1,1.0,8.5,2,0.5,5.8,3,0.67,3.9,4,0.5,2.6,9,0.33,2.5,1
7298-9612,8,0.38,2.3,42,0.6,4.6,12,0.67,3.6,6,0.33,2.4,38,0.63,3.6,1,0.0,2.5,8,0.5,2.9,68,0.63,4.8,6,0.33,2.9,38,0.58,2.9,0
ESPORTSTMNT06/1581018,14,0.71,3.2,5,0.4,3.3,20,0.65,3.9,19,0.47,3.7,3,0.67,3.6,7,0.57,3.3,5,0.4,4.4,14,0.36,3.9,21,0.57,3.8,12,0.5,3.1,0
ESPORTSTMNT03/1755849,27,0.56,2.9,4,0.75,3.2,10,0.6,5.1,6,0.33,3.6,1,1.0,5.0,5,0.4,3.3,2,0.0,3.0,5,0.8,12.6,5,0.4,7.1,15,0.73,4.6,0
ESPORTSTMNT03/1755850,3,0.0,1.0,0,0.0,0.0,1,0.0,1.5,3,0.0,0.8,9,0.44,3.3,3,0.67,2.0,2,0.5,4.0,0,0.0,0.0,8,0.25,4.2,4,0.75,11.6,1
ESPORTSTMNT06/1571040,5,0.4,2.2,9,0.56,5.1,6,0.33,3.4,6,0.17,2.4,3,0.33,1.1,25,0.48,2.4,5,1.0,4.8,4,1.0,6.5,8,0.63,5.6,2,1.0,27.0,1
ESPORTSTMNT06/1571047,1,1.0,7.5,1,1.0,5.5,1,1.0,14.0,8,0.63,4.0,4,0.25,2.0,3,0.33,2.2,4,0.75,5.5,5,0.2,1.4,0,0.0,0.0,6,0.5,3.2,0
ESPORTSTMNT03/1755882,19,0.74,2.3,5,0.4,2.4,9,0.33,4.3,2,0.5,4.3,2,1.0,7.7,5,0.2,1.9,6,0.5,3.6,16,0.5,3.5,8,0.5,8.1,11,0.45,2.7,0
ESPORTSTMNT06/1571048,12,0.67,5.5,3,1.0,11.8,3,0.33,2.2,2,0.5,1.8,3,0.67,3.0,1,0.0,0.6,2,0.0,1.6,1,0.0,0.7,3,0.0,1.1,1,0.0,2.3,0
ESPORTSTMNT03/1755922,8,0.75,3.3,2,0.0,2.7,11,0.36,3.0,4,0.25,1.6,1,0.0,1.0,10,0.8,3.0,2,0.5,2.8,3,0.33,2.3,8,0.38,3.2,16,0.56,3.9,1
ESPORTSTMNT06/1571057,10,0.2,1.9,1,0.0,0.5,9,0.67,3.7,17,0.47,2.7,9,0.33,1.3,4,0.5,2.2,1,1.0,13.0,6,0.83,5.8,5,0.6,5.6,20,0.55,3.3,1
ESPORTSTMNT03/1755941,8,0.88,3.7,5,0.8,4.7,1,1.0,11.5,14,0.79,3.9,15,0.6,2.9,1,0.0,2.5,1,0.0,2.3,0,0.0,0.0,8,0.25,4.2,6,0.5,6.3,0
ESPORTSTMNT06/1571060,7,1.0,13.5,10,0.9,7.8,2,1.0,15.5,6,0.83,12.1,8,0.63,4.4,3,0.33,2.0,2,0.0,0.5,3,0.33,1.9,5,0.2,1.7,0,0.0,0.0,0
ESPORTSTMNT03/1755952,7,0.71,4.5,4,0.5,2.9,5,0.2,3.1,9,0.67,4.3,18,0.67,3.3,5,0.4,3.5,2,0.5,3.0,3,0.33,3.3,6,0.33,4.2,1,1.0,7.0,1
ESPORTSTMNT06/1571075,6,0.67,4.7,4,0.75,2.8,11,0.73,12.9,6,0.67,4.8,1,1.0,5.0,4,0.75,1.8,3,0.0,2.5,2,0.0,0.5,2,0.0,2.8,1,0.0,2.0,0
ESPORTSTMNT03/1755982,6,0.5,2.2,25,0.64,4.6,4,0.5,2.2,14,0.5,4.4,10,0.5,2.5,7,0.43,2.5,4,0.5,7.2,11,0.55,3.9,9,0.44,1.9,4,0.5,3.0,0
ESPORTSTMNT01/1800264,11,0.18,1.4,8,0.5,3.3,2,0.0,1.6,17,0.35,2.9,16,0.56,3.8,18,0.67,2.9,10,0.7,6.2,9,0.78,5.8,41,0.59,4.7,9,0.89,4.8,1
ESPORTSTMNT01/1800272,29,0.52,2.3,18,0.39,3.6,33,0.64,4.3,9,0.44,3.3,37,0.65,3.5,7,0.57,2.4,8,0.5,3.3,7,0.71,6.5,6,0.5,4.4,9,0.56,2.4,1
ESPORTSTMNT01/1800287,14,0.57,2.3,14,0.57,3.1,7,0.71,6.5,17,0.35,2.9,9,0.56,2.4,30,0.57,3.3,10,0.7,6.2,9,0.78,5.8,11,0.82,8.5,37,0.65,3.5,0
ESPORTSTMNT01/1800302,5,0.4,3.4,2,0.0,0.5,11,0.82,4.5,4,0.25,1.9,15,0.53,4.8,11,0.36,1.8,4,0.5,3.1,6,0.5,6.9,9,0.44,2.6,2,0.5,1.9,1
ESPORTSTMNT01/1800323,11,0.36,1.8,15,0.53,3.6,14,0.43,3.5,4,0.5,3.5,1,0.0,5.0,3,0.33,0.7,3,0.33,1.9,2,0.5,2.0,20,0.6,3.7,1,1.0,7.0,1
ESPORTSTMNT01/1800327,3,0.33,0.7,3,0.33,1.9,1,0.0,3.5,20,0.6,3.7,9,0.56,3.2,11,0.36,2.1,4,0.5,3.1,12,0.67,6.2,9,0.44,2.6,9,0.44,2.6,1
ESPORTSTMNT01/1800353,24,0.79,6.1,1,1.0,4.5,15,0.67,3.6,22,0.5,3.3,6,0.5,3.7,1,0.0,2.0,1,0.0,2.0,7,0.86,4.7,3,0.0,1.0,4,0.25,2.0,0
ESPORTSTMNT01/1810308,3,0.33,1.4,2,0.5,2.0,3,0.67,2.6,21,0.48,3.2,2,1.0,26.0,3,0.33,1.5,4,0.5,2.4,1,0.0,3.5,3,0.0,2.3,1,0.0,2.0,0
ESPORTSTMNT03/1765854,5,0.6,5.3,5,0.8,9.4,1,1.0,6.0,5,0.8,3.8,5,0.4,2.3,4,0.75,8.6,6,0.83,7.3,11,0.45,2.6,0,0.0,0.0,5,0.6,3.1,0
ESPORTSTMNT03/1765868,2,0.0,1.4,14,0.43,2.8,7,0.29,2.2,7,0.29,1.5,4,0.5,1.5,3,0.67,5.4,3,0.67,5.1,4,1.0,22.7,2,0.5,6.0,4,0.5,2.9,1
7299-9613,12,0.42,2.4,15,0.53,4.8,5,0.4,2.7,31,0.42,3.4,24,0.5,3.8,28,0.39,2.6,14,0.93,8.5,31,0.61,6.0,28,0.79,9.3,10,0.7,2.9,1
ESPORTSTMNT03/1765884,1,1.0,5.7,1,1.0,2.8,3,0.67,3.9,2,0.5,5.4,9,0.33,2.5,1,0.0,3.7,8,0.38,2.1,7,0.29,3.5,1,0.0,2.3,1,0.0,1.5,0
7299-9614,24,0.63,3.1,12,0.58,5.6,64,0.61,3.8,5,0.6,6.8,92,0.67,5.0,34,0.56,2.7,8,0.38,2.8,1,0.0,1.3,1,0.0,1.0,3,0.33,1.1,0
ESPORTSTMNT03/1765909,0,0.0,0.0,3,0.33,4.3,9,0.33,3.8,4,0.0,2.3,13,0.23,2.6,1,1.0,6.0,7,0.43,4.9,2,1.0,5.7,2,1.0,8.3,2,0.5,4.2,1
7300-9615,25,0.64,3.1,7,0.43,2.7,5,0.6,6.5,18,0.72,3.4,26,0.69,5.7,6,0.33,1.8,1,0.0,2.0,35,0.54,4.7,32,0.31,4.2,2,0.0,1.1,0
7300-9616,34,0.5,2.2,7,0.29,4.3,16,0.31,3.1,31,0.29,3.9,37,0.22,2.6,10,0.5,1.9,60,0.82,5.0,5,0.6,6.5,5,0.6,7.3,8,0.63,3.7,1
ESPORTSTMNT03/1765999,3,0.33,4.3,1,0.0,3.0,6,0.5,4.3,2,0.0,2.7,0,0.0,0.0,9,0.56,3.3,5,0.6,2.9,7,0.29,3.1,4,0.5,6.7,9,0.56,2.5,1
ESPORTSTMNT06/1571102,3,0.67,3.3,4,0.75,3.1,7,0.43,3.4,9,0.89,8.9,4,0.75,2.3,2,0.0,1.3,4,0.25,1.9,2,0.0,1.2,4,0.5,2.1,3,0.67,3.0,0
ESPORTSTMNT03/1756372,18,0.61,3.4,8,0.38,3.8,5,0.6,2.9,12,0.67,7.8,2,0.0,1.0,1,1.0,4.0,14,0.71,3.5,21,0.71,5.6,2,0.5,3.6,2,0.5,3.7,1
ESPORTSTMNT03/1756374,4,0.25,1.6,4,0.5,2.5,8,0.5,2.8,8,0.5,4.4,4,0.25,1.5,10,0.5,3.3,8,0.75,4.4,25,0.64,5.4,7,0.57,7.0,13,0.38,2.6,1
ESPORTSTMNT06/1571104,6,0.0,2.0,1,0.0,1.2,1,0.0,0.9,1,0.0,2.0,1,0.0,2.2,18,0.61,3.5,2,0.5,8.5,18,0.56,3.0,11,0.36,3.4,5,0.6,3.6,1
ESPORTSTMNT06/1571108,1,0.0,1.7,11,0.73,5.0,7,0.71,4.2,9,0.56,3.4,2,0.5,3.8,32,0.63,3.0,9,0.78,4.3,6,0.67,2.5,6,0.67,5.5,18,0.83,5.4,1
ESPORTSTMNT03/1756398,4,0.25,1.0,4,0.25,1.4,7,0.43,3.8,10,0.3,3.4,3,0.33,2.0,2,1.0,7.3,1,1.0,14.0,11,0.45,4.8,12,0.67,5.0,11,0.73,4.3,1
ESPORTSTMNT06/1571116,3,0.0,2.2,1,0.0,4.7,2,0.0,3.0,9,0.56,3.5,6,0.5,2.4,3,0.67,2.4,0,0.0,0.0,7,0.43,2.3,10,0.7,2.7,6,0.67,3.5,1
ESPORTSTMNT03/1756412,14,0.57,3.8,13,0.46,4.3,11,0.64,3.8,18,0.78,4.8,6,1.0,3.9,2,0.5,6.3,5,0.2,4.1,3,0.33,4.0,3,0.33,1.8,4,0.5,2.4,0
ESPORTSTMNT03/1756413,3,0.33,2.0,3,0.67,4.1,3,0.67,4.8,3,0.67,3.3,4,1.0,3.7,6,0.5,2.1,3,0.33,3.0,1,0.0,1.8,5,0.4,4.9,2,0.0,1.8,0
ESPORTSTMNT03/1756420,2,0.0,0.8,3,0.33,2.2,0,0.0,0.0,4,0.25,1.8,7,0.57,2.1,7,0.71,3.1,8,0.63,3.3,7,0.71,5.8,12,0.83,6.1,8,0.88,9.2,1
ESPORTSTMNT06/1571119,1,0.0,4.0,1,0.0,1.2,10,0.4,3.9,5,0.6,2.5,1,0.0,0.4,2,1.0,2.9,4,0.75,6.8,6,0.33,3.4,6,0.5,3.7,15,0.73,2.7,1
ESPORTSTMNT06/1571123,3,0.0,0.7,4,0.25,3.3,14,0.64,5.5,11,0.36,5.3,12,0.42,1.8,9,0.56,3.2,6,0.5,2.6,5,0.4,2.6,8,0.63,5.6,3,0.33,2.4,1
ESPORTSTMNT03/1756442,4,0.75,13.0,6,0.67,5.5,9,0.56,6.1,4,0.75,9.6,6,0.33,2.4,1,0.0,0.0,4,0.25,1.4,3,0.33,2.3,6,0.33,3.4,3,0.33,2.0,0
ESPORTSTMNT06/1571125,1,0.0,1.3,1,0.0,2.1,4,0.25,1.9,1,0.0,1.8,1,0.0,2.0,4,0.75,3.4,2,1.0,12.0,2,0.5,3.9,1,1.0,5.0,3,0.33,2.6,1
ESPORTSTMNT03/1756464,8,0.25,1.7,0,0.0,0.0,2,0.5,5.5,12,0.33,4.0,4,0.75,4.7,2,1.0,5.3,1,1.0,5.0,6,0.83,4.0,7,1.0,6.9,3,1.0,4.6,1
ESPORTSTMNT03/1756465,1,0.0,0.5,4,0.0,1.6,1,0.0,1.3,2,0.0,1.6,2,0.0,1.8,1,1.0,13.0,2,0.5,3.2,2,0.5,1.8,11,0.73,5.6,3,0.67,4.4,1
ESPORTSTMNT03/1756472,8,0.38,4.4,15,0.67,6.3,2,0.5,4.0,3,0.33,5.2,3,0.33,2.6,3,0.33,1.8,8,0.88,5.0,3,0.33,1.9,17,0.53,3.5,3,1.0,3.3,1
ESPORTSTMNT06/1571143,1,0.0,1.1,3,0.33,1.9,1,0.0,1.9,4,0.25,2.8,1,0.0,2.5,5,0.8,4.0,3,0.67,5.3,3,0.67,6.0,12,0.58,4.4,1,1.0,1.6,1
ESPORTSTMNT03/1756507,1,0.0,2.3,5,0.4,1.9,12,0.58,3.8,3,0.0,2.5,5,0.4,2.8,3,0.67,2.0,2,0.5,5.5,5,0.4,6.7,6,0.67,6.4,7,0.43,1.5,1
ESPORTSTMNT03/1756519,1,0.0,1.3,2,0.5,2.3,1,0.0,3.0,3,0.33,4.7,0,0.0,0.0,11,0.36,1.7,5,0.2,1.8,4,0.75,8.5,2,1.0,24.0,4,0.25,1.0,1
ESPORTSTMNT01/1800635,14,0.64,3.3,10,0.6,3.8,15,0.47,4.0,58,0.43,3.9,36,0.67,4.0,12,0.58,3.1,1,0.0,0.9,17,0.59,5.4,6,0.5,4.4,9,0.56,2.4,0
ESPORTSTMNT03/1756558,3,0.33,1.7,3,0.33,2.8,1,0.0,1.2,9,0.56,3.2,3,0.33,2.4,6,0.67,4.8,4,0.5,2.9,5,0.2,3.4,4,1.0,9.2,6,0.5,3.5,1
ESPORTSTMNT03/1756575,6,1.0,4.1,0,0.0,0.0,5,0.6,2.7,2,1.0,4.7,3,0.67,2.9,3,0.33,4.0,1,0.0,1.7,1,0.0,3.4,3,0.33,4.7,1,0.0,2.9,0
ESPORTSTMNT01/1800657,7,0.57,2.4,9,0.33,2.3,13,0.38,3.6,22,0.41,3.0,16,0.56,3.8,16,0.63,2.1,10,0.6,3.8,48,0.65,4.9,52,0.5,4.7,3,0.33,1.6,1
ESPORTSTMNT01/1800677,19,0.74,5.0,20,0.6,3.1,3,0.33,2.2,50,0.54,5.1,3,0.67,4.3,11,0.36,2.1,5,0.8,3.9,12,0.67,6.2,9,0.44,2.6,8,0.25,1.8,1
ESPORTSTMNT01/1800704,30,0.53,2.5,12,0.67,4.1,5,0.4,3.2,36,0.58,6.3,3,0.67,4.3,15,0.53,4.2,15,0.53,3.6,6,0.5,6.9,9,0.44,2.6,11,0.27,2.0,0
ESPORTSTMNT01/1800721,30,0.53,2.5,31,0.71,6.3,5,0.4,3.2,2,1.0,5.3,4,0.75,3.4,15,0.53,4.2,4,0.5,3.1,3,0.67,5.8,9,0.44,2.6,1,0.0,3.0,0
7086-9617,13,0.54,2.7,9,0.44,3.3,1,1.0,7.0,13,0.23,4.6,14,0.43,2.0,5,0.2,2.1,4,0.0,2.5,6,0.17,2.9,3,0.0,3.1,9,0.11,1.6,0
ESPORTSTMNT01/1810546,1,0.0,5.0,29,0.55,3.2,4,0.0,1.3,14,0.43,4.7,3,0.33,2.3,2,0.5,1.5,2,0.5,2.3,3,0.33,1.7,23,0.57,4.6,4,0.25,1.6,1
7086-9618,13,0.54,2.7,6,0.67,5.8,12,0.5,8.5,10,0.3,3.3,19,0.63,4.4,6,0.5,3.0,1,0.0,1.8,2,0.0,1.6,13,0.31,2.8,3,0.0,0.7,0
7301-9623,7,0.43,2.6,7,0.29,3.5,26,0.58,4.1,3,0.33,2.0,6,0.33,3.3,20,0.6,4.8,9,0.33,2.0,42,0.62,4.7,27,0.52,3.4,27,0.48,3.6,0
ESPORTSTMNT01/1810573,5,0.4,2.4,25,0.56,4.1,4,0.5,3.5,12,0.42,2.7,7,0.71,5.3,10,0.5,2.8,5,0.4,2.9,19,0.37,5.2,14,0.36,3.0,30,0.73,5.9,1
7090-9624,3,0.67,3.3,9,0.78,6.7,20,0.7,4.3,10,0.7,4.9,38,0.53,3.4,7,0.14,2.0,5,0.0,0.5,2,0.0,0.7,7,0.14,1.8,6,0.67,3.3,0
7301-9625,9,0.56,3.1,11,0.55,2.4,42,0.62,4.7,75,0.64,5.2,5,0.6,4.2,10,0.1,2.1,7,0.29,3.5,26,0.58,4.1,3,0.33,2.0,6,0.33,3.3,0
7089-9626,18,0.67,3.9,8,0.63,4.1,16,0.69,5.2,4,0.0,6.4,18,0.5,2.6,15,0.67,3.2,13,0.38,3.4,4,1.0,11.0,70,0.57,4.6,8,0.75,3.7,1
7090-9627,10,0.6,3.7,1,1.0,13.0,6,0.83,3.3,9,0.67,3.4,5,0.8,3.5,3,0.0,1.1,1,0.0,1.3,4,0.0,4.7,11,0.45,3.5,9,0.22,2.5,0
7301-9628,17,0.41,7.6,22,0.45,2.8,39,0.56,4.3,4,0.0,1.6,4,0.25,2.1,8,0.25,2.4,11,0.55,2.4,9,0.33,3.2,27,0.52,3.4,27,0.48,3.6,1
7089-9629,15,0.67,3.2,13,0.38,3.4,12,0.75,4.7,11,0.73,7.4,8,0.75,3.7,2,1.0,14.5,7,0.86,6.1,6,0.5,3.6,33,0.55,5.2,4,1.0,3.1,1
7302-9630,31,0.32,2.4,2,0.5,2.8,12,0.67,3.6,32,0.59,4.5,8,0.75,3.1,7,0.29,2.7,11,0.09,2.9,3,0.67,4.3,2,0.5,6.7,24,0.54,3.6,0
7089-9631,16,0.44,2.8,8,0.63,4.1,21,0.52,4.1,16,0.44,3.9,12,0.5,3.6,10,0.6,2.7,11,0.64,4.5,12,0.75,4.7,24,0.71,4.7,8,0.75,3.7,1
7302-9632,3,0.0,2.2,35,0.51,3.5,13,0.69,4.8,23,0.3,3.1,4,0.25,2.3,22,0.45,2.0,12,0.5,4.1,12,0.67,3.6,8,0.38,2.1,38,0.63,3.6,1
ESPORTSTMNT03/1766424,9,0.67,3.4,8,0.75,4.4,36,0.5,5.1,9,0.78,6.9,9,0.56,1.8,2,0.0,0.6,7,0.29,4.9,5,0.4,3.3,7,0.57,6.0,3,0.0,0.8,0
ESPORTSTMNT03/1756795,5,0.4,4.6,5,0.2,3.3,5,0.4,2.6,8,0.5,4.9,16,0.5,2.4,5,0.8,5.3,5,1.0,11.3,8,0.75,7.1,7,0.71,8.0,18,0.83,4.6,1
ESPORTSTMNT06/1571157,9,0.78,2.6,3,0.67,3.2,21,0.52,3.7,12,0.5,4.7,6,0.33,3.2,1,0.0,1.6,2,0.5,3.6,7,0.57,5.5,7,0.71,4.4,1,0.0,3.3,0
ESPORTSTMNT06/1571158,2,0.0,0.8,7,0.57,2.4,10,0.6,3.9,2,0.5,1.2,11,0.27,1.8,11,0.55,3.3,9,0.44,4.2,14,0.5,6.4,3,0.67,6.4,1,1.0,10.0,1
ESPORTSTMNT03/1756813,14,0.57,3.8,13,0.46,4.3,19,0.42,3.1,4,1.0,10.0,1,1.0,2.3,3,0.33,1.5,3,0.33,3.3,7,0.57,3.3,1,0.0,2.0,0,0.0,0.0,0
ESPORTSTMNT03/1766476,7,0.29,1.5,2,0.5,2.8,9,0.44,3.1,16,0.5,4.3,3,0.33,1.3,9,0.67,2.7,7,0.57,4.2,12,0.75,7.0,6,0.5,4.2,4,0.5,2.4,1
ESPORTSTMNT03/1756840,4,1.0,4.5,5,0.2,2.7,3,0.33,6.0,6,0.83,10.7,5,0.6,4.1,24,0.5,3.6,6,0.5,4.5,29,0.69,7.4,4,0.25,2.4,15,0.53,2.8,0
ESPORTSTMNT06/1571163,24,0.71,3.4,2,0.5,3.4,18,0.5,3.0,4,0.75,5.9,30,0.57,2.6,8,0.38,2.6,13,0.62,4.3,2,0.5,8.3,30,0.57,4.2,20,0.65,3.9,1
ESPORTSTMNT06/1571165,7,0.43,2.9,1,1.0,8.0,6,0.33,7.0,9,0.44,4.5,2,0.5,1.6,10,0.4,1.5,6,0.67,8.9,3,0.0,1.2,3,0.33,1.5,4,0.0,0.9,0
ESPORTSTMNT03/1766503,30,0.63,3.7,7,0.86,12.0,8,1.0,6.1,13,0.46,2.5,4,0.75,2.7,4,0.25,4.1,0,0.0,0.0,3,0.0,4.0,18,0.44,3.6,0,0.0,0.0,0
ESPORTSTMNT03/1756864,3,0.67,3.9,1,1.0,15.0,6,0.83,4.0,12,0.58,4.0,7,0.57,3.3,7,0.29,2.5,1,0.0,1.7,1,0.0,1.3,3,0.67,5.6,0,0.0,0.0,0
ESPORTSTMNT06/1571167,3,0.67,1.6,1,1.0,2.7,2,0.5,2.5,4,0.75,8.6,1,1.0,1.8,0,0.0,0.0,2,0.0,1.5,0,0.0,0.0,4,0.0,4.0,1,0.0,6.0,0
ESPORTSTMNT06/1581129,9,0.89,5.2,1,1.0,12.0,21,0.71,5.5,6,0.67,4.5,4,0.5,2.8,1,0.0,0.3,17,0.76,5.6,4,0.5,4.1,22,0.82,6.7,30,0.67,2.7,0
ESPORTSTMNT03/1756879,4,0.5,2.5,1,1.0,13.0,3,0.33,2.3,1,1.0,13.0,1,1.0,7.0,1,0.0,1.0,1,0.0,0.3,2,0.0,0.7,2,0.0,1.4,1,0.0,0.3,0
