game,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,result
ESPORTSTMNT05/1970879,1,0.0,8.0,0,0,0,0,0,0,0,0,0,1,0.0,1.25,0,0,0,3,0.67,6.25,0,0,0,2,0.5,3.71,0,0,0,1
NA1/3936860571,1,1.0,14.0,6,1.0,5.13,4,0.75,7.88,2,0.5,1.22,2,1.0,1.44,1,0.0,14.0,7,0.57,5.65,2,0.0,18.0,7,0.71,11.43,8,0.75,3.93,1
NA1/3937069815,3,0.67,3.12,6,0.67,5.59,5,0.8,3.85,2,0.0,29.0,1,0.0,13.0,3,1.0,8.8,11,0.55,4.17,4,1.0,2.21,5,0.6,6.67,12,0.67,3.46,1
ESPORTSTMNT02/1935491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,1.6,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT05/1970927,4,0.75,1.53,1,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0,0,0,0
NA1/3937070028,0,0,0,7,0.57,4.52,6,0.67,3.39,3,0.0,6.0,2,0.0,4.67,4,0.75,10.0,12,0.5,4.57,4,0.75,8.67,6,0.5,7.89,1,1.0,1.2,1
NA1/3936860889,3,1.0,17.5,6,0.67,6.07,2,1.0,4.5,0,0,0,4,0.75,3.85,3,0.67,4.0,5,1.0,20.5,1,0.0,5.25,3,1.0,4.56,0,0,0,0
NA1/3937070273,5,0.6,9.43,5,0.8,3.38,4,0.25,5.1,2,1.0,6.0,2,0.5,3.14,5,0.8,10.33,0,0,0,0,0,0,1,1.0,4.25,6,0.67,4.18,0
ESPORTSTMNT05/1970948,1,0.0,4.25,0,0,0,1,1.0,1.25,1,1.0,6.0,0,0,0,0,0,0,0,0,0,2,0.0,21.0,0,0,0,1,1.0,2.5,0
NA1/3936861236,2,0.5,6.5,1,1.0,1.6,1,0.0,1.5,8,0.62,8.3,5,0.4,7.7,1,0.0,8.0,0,0,0,1,0.0,22.0,1,0.0,0.75,5,0.8,4.33,0
NA1/3936861605,0,0,0,0,0,0,3,0.0,13.0,9,0.67,9.6,6,0.5,8.55,4,1.0,24.5,1,0.0,6.0,1,1.0,3.0,1,1.0,5.0,6,0.83,3.45,0
ESPORTSTMNT02/1925944,5,0.4,2.33,3,0.33,0.4,0,0,0,0,0,0,1,0.0,0.33,0,0,0,5,0.6,2.63,1,1.0,10.0,0,0,0,0,0,0,0
ESPORTSTMNT02/1925978,2,0.5,1.67,0,0,0,0,0,0,1,1.0,1.5,0,0,0,6,0.5,3.56,0,0,0,0,0,0,1,1.0,13.0,1,1.0,2.0,1
7609-10315,0,0,0,0,0,0,2,0.5,1.89,0,0,0,5,0.6,3.69,0,0,0,0,0,0,13,0.69,7.29,0,0,0,0,0,0,0
ESPORTSTMNT02/1925987,0,0,0,0,0,0,0,0,0,1,1.0,9.0,4,0.5,6.38,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
7609-10316,1,0.0,0.5,2,0.5,1.9,1,1.0,3.67,0,0,0,0,0,0,1,0.0,18.0,1,1.0,4.0,1,1.0,8.0,11,0.73,3.52,1,1.0,0.67,0
7609-10317,1,0.0,1.29,2,1.0,2.67,0,0,0,0,0,0,0,0,0,1,1.0,6.0,2,0.5,1.29,8,0.88,6.13,1,1.0,18.0,1,1.0,3.0,0
7610-10318,0,0,0,4,0.75,2.25,1,1.0,0.0,2,0.5,1.57,2,0.5,8.0,0,0,0,2,1.0,13.0,0,0,0,13,0.38,4.73,3,0.67,1.33,0
ESPORTSTMNT02/1926050,0,0,0,0,0,0,0,0,0,2,0.5,13.0,3,0.67,3.71,1,1.0,1.5,0,0,0,0,0,0,3,0.33,7.0,3,0.67,17.5,1
7610-10319,1,1.0,0.33,2,1.0,11.33,1,0.0,1.75,14,0.43,4.43,4,0.75,1.11,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0,0,0,1
ESPORTSTMNT02/1926172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0,0,0,0,0,0,6,0.83,4.07,2,0.5,1.56,1
ESPORTSTMNT05/1971052,3,0.67,5.0,2,0.5,28.0,0,0,0,3,0.33,3.0,3,0.67,19.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.25,1
ESPORTSTMNT02/1935832,0,0,0,0,0,0,4,0.5,2.58,4,0.5,5.89,2,0.5,3.75,0,0,0,1,1.0,2.67,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT05/1980886,1,0.0,14.0,0,0,0,1,0.0,13.0,1,1.0,10.0,1,0.0,4.33,5,0.8,9.5,0,0,0,0,0,0,1,1.0,1.0,0,0,0,0
ESPORTSTMNT05/1971072,0,0,0,4,0.5,3.88,0,0,0,0,0,0,1,1.0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT05/1980899,1,1.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,22.0,1,1.0,2.0,1,1.0,1.5,1
ESPORTSTMNT02/1926284,0,0,0,0,0,0,1,1.0,14.0,0,0,0,0,0,0,0,0,0,1,1.0,4.67,1,0.0,7.0,0,0,0,0,0,0,1
ESPORTSTMNT02/1926315,0,0,0,0,0,0,0,0,0,4,1.0,4.36,0,0,0,0,0,0,1,1.0,7.5,0,0,0,4,0.5,7.71,1,1.0,9.5,1
ESPORTSTMNT05/1971081,2,1.0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,5.33,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT05/1980904,0,0,0,0,0,0,0,0,0,5,0.4,1.88,0,0,0,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1.0,4.5,0
ESPORTSTMNT02/1926331,0,0,0,1,1.0,1.0,0,0,0,13,0.46,5.26,0,0,0,1,0.0,1.0,0,0,0,2,0.0,4.0,0,0,0,0,0,0,1
ESPORTSTMNT02/1926333,3,0.33,1.89,1,1.0,11.0,1,1.0,14.0,0,0,0,0,0,0,4,1.0,2.27,0,0,0,2,1.0,7.17,2,1.0,1.67,0,0,0,1
ESPORTSTMNT05/1971087,1,1.0,0.4,1,0.0,16.0,0,0,0,0,0,0,2,0.5,4.83,8,0.12,7.31,12,0.42,6.83,9,0.33,8.0,10,0.3,6.7,5,0.2,3.75,1
ESPORTSTMNT05/1980937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.33,4.17,0,0,0,0
ESPORTSTMNT02/1926385,2,1.0,1.6,0,0,0,2,1.0,10.5,0,0,0,7,0.57,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT05/1971096,2,1.0,3.25,4,1.0,4.75,2,1.0,4.5,1,1.0,8.0,2,1.0,3.83,1,1.0,2.2,0,0,0,1,1.0,1.0,2,1.0,3.67,0,0,0,1
ESPORTSTMNT05/1980944,1,1.0,1.0,1,1.0,0.75,0,0,0,1,1.0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.18,0
ESPORTSTMNT02/1935993,2,0.5,1.71,0,0,0,0,0,0,4,0.25,3.78,4,0.0,4.27,3,0.33,3.55,0,0,0,0,0,0,10,0.6,6.47,2,0.5,2.17,0
ESPORTSTMNT02/1926447,4,0.25,3.44,1,0.0,8.0,1,1.0,0.5,1,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,9.0,1,0.0,1.0,0
ESPORTSTMNT02/1935999,2,0.5,5.0,2,0.5,15.0,1,0.0,9.0,1,1.0,11.0,4,0.25,4.3,5,0.4,2.55,2,0.5,1.64,1,1.0,11.0,0,0,0,1,0.0,2.0,1
ESPORTSTMNT02/1926467,0,0,0,0,0,0,0,0,0,1,0.0,14.0,0,0,0,1,1.0,11.0,1,1.0,15.0,1,0.0,1.25,0,0,0,5,0.4,2.0,1
ESPORTSTMNT02/1936030,0,0,0,0,0,0,2,0.0,1.38,6,0.67,3.22,2,0.0,3.71,1,1.0,4.67,0,0,0,0,0,0,2,0.5,1.5,4,0.5,4.4,1
ESPORTSTMNT02/1936034,0,0,0,0,0,0,1,1.0,1.0,5,0.2,2.4,3,0.67,2.78,3,0.67,2.18,1,0.0,19.0,2,0.5,0.44,1,0.0,4.0,10,0.8,5.52,1
ESPORTSTMNT02/1926497,1,0.0,5.67,0,0,0,0,0,0,1,1.0,9.0,0,0,0,0,0,0,1,0.0,4.5,0,0,0,1,0.0,8.0,1,1.0,0.0,0
ESPORTSTMNT02/1926528,2,0.5,12.0,1,1.0,9.0,1,0.0,6.0,2,0.0,9.5,4,0.75,5.0,0,0,0,6,0.5,2.53,0,0,0,1,1.0,5.0,0,0,0,1
ESPORTSTMNT02/1926547,0,0,0,1,1.0,6.0,0,0,0,1,1.0,13.0,2,0.5,1.0,2,1.0,14.0,0,0,0,0,0,0,1,1.0,6.0,4,0.75,3.62,0
ESPORTSTMNT02/1936072,5,0.4,3.46,0,0,0,0,0,0,0,0,0,6,0.5,1.83,2,0.0,1.64,2,1.0,0.45,1,1.0,10.0,5,0.6,2.87,4,0.25,4.33,0
ESPORTSTMNT02/1936075,2,0.5,9.33,1,1.0,2.0,1,1.0,0.6,6,0.83,2.23,1,0.0,2.25,7,0.71,3.22,1,0.0,2.6,0,0,0,4,1.0,5.33,10,0.7,1.62,1
ESPORTSTMNT02/1926559,0,0,0,1,1.0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,4.0,0
ESPORTSTMNT02/1926570,0,0,0,1,1.0,10.0,0,0,0,1,1.0,2.5,2,1.0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT02/1936103,8,0.62,3.67,4,0.75,2.5,6,0.5,2.35,5,0.8,6.5,0,0,0,0,0,0,2,0.5,1.75,2,1.0,2.43,1,0.0,11.0,2,1.0,4.5,1
ESPORTSTMNT02/1936108,2,0.5,4.6,3,0.67,4.38,0,0,0,6,0.67,3.0,5,0.4,4.6,3,0.0,6.75,2,0.5,7.0,0,0,0,6,0.5,2.62,7,0.57,1.85,0
ESPORTSTMNT02/1926586,1,1.0,2.4,1,1.0,7.0,2,0.0,5.67,5,0.6,7.2,5,0.4,3.47,1,0.0,4.5,0,0,0,3,0.33,1.6,1,0.0,3.0,2,0.5,4.4,0
ESPORTSTMNT02/1926587,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.8,0,0,0,1,0.0,0.6,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT02/1926599,5,0.8,4.89,2,0.5,0.67,2,1.0,6.0,0,0,0,1,1.0,1.25,3,0.0,1.73,0,0,0,0,0,0,1,1.0,4.25,0,0,0,0
ESPORTSTMNT02/1936132,0,0,0,6,0.5,6.86,4,0.75,8.4,4,0.75,6.0,1,1.0,4.33,3,0.33,15.5,0,0,0,1,0.0,6.0,2,0.5,32.0,0,0,0,1
ESPORTSTMNT02/1926610,0,0,0,1,1.0,0.86,1,1.0,1.0,6,0.33,4.85,0,0,0,2,0.5,3.5,2,0.5,1.67,1,0.0,12.0,0,0,0,4,0.75,3.75,1
ESPORTSTMNT02/1926612,0,0,0,0,0,0,4,0.75,2.5,0,0,0,3,0.33,3.6,0,0,0,4,1.0,3.45,0,0,0,3,0.67,3.0,1,1.0,1.33,1
ESPORTSTMNT02/1926627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.4,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT02/1936156,0,0,0,1,1.0,12.0,1,1.0,10.0,0,0,0,2,0.5,15.5,3,1.0,1.5,0,0,0,5,0.2,7.5,6,0.5,3.79,0,0,0,0
ESPORTSTMNT02/1926649,0,0,0,1,0.0,1.2,4,0.5,2.65,4,0.75,4.5,0,0,0,1,0.0,1.0,0,0,0,2,1.0,5.0,0,0,0,1,1.0,1.0,0
ESPORTSTMNT02/1926683,0,0,0,1,1.0,18.0,1,0.0,7.0,1,1.0,5.33,1,0.0,1.33,0,0,0,1,1.0,14.0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT02/1926697,2,0.0,10.5,3,0.67,6.6,1,0.0,2.5,0,0,0,2,1.0,6.75,0,0,0,0,0,0,1,0.0,15.0,2,0.0,7.33,0,0,0,1
ESPORTSTMNT02/1926711,0,0,0,0,0,0,1,1.0,1.67,0,0,0,3,0.67,1.0,2,0.5,19.0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT02/1936232,1,1.0,0.43,0,0,0,0,0,0,1,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT02/1936280,1,1.0,0.5,1,1.0,11.0,0,0,0,4,1.0,5.0,0,0,0,0,0,0,0,0,0,1,1.0,5.0,0,0,0,1,1.0,7.0,0
7611-10320,0,0,0,2,0.5,9.5,0,0,0,0,0,0,0,0,0,3,0.0,4.22,0,0,0,0,0,0,0,0,0,1,0.0,0.5,1
ESPORTSTMNT02/1936296,0,0,0,1,1.0,11.0,0,0,0,0,0,0,0,0,0,2,1.0,1.78,0,0,0,0,0,0,5,1.0,5.22,1,1.0,0.5,1
7611-10321,1,1.0,0.5,0,0,0,1,0.0,1.75,1,0.0,0.25,0,0,0,0,0,0,0,0,0,2,0.5,5.5,1,0.0,15.0,1,1.0,3.75,1
ESPORTSTMNT02/1936302,0,0,0,7,0.71,4.0,0,0,0,1,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7612-10322,3,0.67,0.73,0,0,0,0,0,0,8,0.62,2.59,4,0.75,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7612-10323,3,0.33,1.8,0,0,0,0,0,0,1,0.0,14.0,1,0.0,7.5,1,1.0,4.0,0,0,0,1,1.0,9.0,9,0.56,2.67,1,0.0,3.5,1
ESPORTSTMNT02/1926957,6,0.67,2.16,1,0.0,4.0,3,0.67,0.73,0,0,0,1,0.0,10.0,1,0.0,3.0,0,0,0,0,0,0,2,0.0,1.2,0,0,0,1
7612-10324,0,0,0,3,0.67,2.36,1,0.0,2.5,10,0.5,2.95,2,0.0,2.29,0,0,0,0,0,0,1,0.0,16.0,2,0.0,7.25,2,0.0,3.11,0
ESPORTSTMNT05/1981030,0,0,0,0,0,0,1,1.0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,10.0,0
ESPORTSTMNT02/1926968,0,0,0,8,0.62,3.93,4,0.5,2.33,4,0.75,40.0,4,1.0,10.67,1,0.0,11.0,2,0.0,1.89,0,0,0,3,0.67,2.8,0,0,0,0
ESPORTSTMNT05/1981037,0,0,0,0,0,0,0,0,0,2,0.5,1.0,0,0,0,0,0,0,3,0.33,4.6,1,1.0,9.0,0,0,0,1,1.0,3.75,0
ESPORTSTMNT02/1936430,0,0,0,0,0,0,0,0,0,1,1.0,1.5,1,1.0,16.0,1,0.0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT05/1981049,1,1.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,16.0,2,1.0,6.67,0
ESPORTSTMNT05/1971172,0,0,0,0,0,0,0,0,0,2,1.0,5.25,0,0,0,1,0.0,9.0,1,0.0,14.0,0,0,0,2,0.5,4.6,2,0.5,4.5,1
ESPORTSTMNT05/1981062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT02/1936449,0,0,0,0,0,0,3,0.33,4.29,3,0.67,4.44,0,0,0,4,1.0,3.5,3,0.67,2.31,0,0,0,1,1.0,4.0,0,0,0,0
ESPORTSTMNT02/1936479,1,1.0,6.0,0,0,0,0,0,0,0,0,0,2,1.0,5.56,0,0,0,1,1.0,7.0,0,0,0,0,0,0,1,1.0,2.67,1
ESPORTSTMNT02/1936481,1,1.0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.67,8.43,2,0.5,2.0,0,0,0,1
ESPORTSTMNT02/1936484,3,0.67,5.71,0,0,0,2,0.5,6.67,3,0.67,5.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,5.0,0,0,0,1
ESPORTSTMNT05/1971201,1,1.0,1.2,0,0,0,0,0,0,4,0.5,3.2,1,1.0,1.0,0,0,0,1,1.0,11.0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT05/1981083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT05/1981085,1,1.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.67,1
ESPORTSTMNT05/1981089,0,0,0,0,0,0,1,0.0,0.33,4,0.25,3.15,3,0.33,2.62,2,0.5,0.91,0,0,0,1,0.0,0.8,0,0,0,0,0,0,0
ESPORTSTMNT02/1936533,1,1.0,14.0,2,0.5,7.67,2,0.5,4.67,5,0.4,6.89,2,0.5,9.67,0,0,0,1,0.0,14.0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT05/1971213,1,1.0,15.0,0,0,0,1,0.0,15.0,1,1.0,6.67,1,1.0,17.0,0,0,0,2,0.5,12.5,0,0,0,0,0,0,2,0.5,4.4,0
ESPORTSTMNT02/1936537,0,0,0,1,1.0,9.0,0,0,0,1,0.0,3.0,1,1.0,3.2,0,0,0,1,0.0,1.0,1,0.0,15.0,0,0,0,0,0,0,0
ESPORTSTMNT05/1981090,2,1.0,1.0,3,0.33,9.4,3,0.33,8.17,3,0.67,3.77,0,0,0,1,1.0,10.0,0,0,0,0,0,0,1,1.0,7.5,0,0,0,1
ESPORTSTMNT05/1981091,0,0,0,0,0,0,4,0.75,3.88,2,0.5,23.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,14.0,0,0,0,0
ESPORTSTMNT05/1971219,1,0.0,0.67,0,0,0,0,0,0,0,0,0,4,0.5,2.0,3,1.0,5.25,1,1.0,13.0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT02/1936575,1,0.0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,9.0,3,0.33,3.67,0
ESPORTSTMNT05/1981107,0,0,0,0,0,0,0,0,0,1,1.0,15.0,0,0,0,3,0.67,3.57,3,0.33,9.25,0,0,0,4,0.25,2.82,4,0.5,6.12,1
ESPORTSTMNT02/1936586,0,0,0,0,0,0,5,0.8,3.55,0,0,0,1,0.0,7.0,0,0,0,0,0,0,0,0,0,6,0.5,6.2,1,1.0,8.5,0
ESPORTSTMNT05/1971223,0,0,0,0,0,0,1,0.0,1.0,1,0.0,5.0,1,0.0,16.0,0,0,0,1,1.0,7.0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT02/1936605,0,0,0,0,0,0,2,1.0,21.0,0,0,0,6,0.33,2.59,4,0.25,1.71,1,0.0,5.5,0,0,0,1,0.0,7.0,0,0,0,1
ESPORTSTMNT05/1981112,2,1.0,1.33,2,1.0,2.0,0,0,0,0,0,0,0,0,0,1,1.0,4.5,0,0,0,0,0,0,3,0.67,6.75,1,0.0,1.43,1
ESPORTSTMNT05/1971229,5,0.8,5.75,0,0,0,1,0.0,2.25,0,0,0,1,1.0,1.0,5,0.6,7.2,11,0.36,3.96,4,0.5,4.27,0,0,0,1,1.0,2.4,0
ESPORTSTMNT02/1936608,2,1.0,1.62,1,1.0,18.0,1,1.0,9.0,2,0.0,1.45,0,0,0,3,0.67,3.89,4,0.75,5.1,2,0.5,3.33,5,0.4,2.2,1,1.0,1.5,0
ESPORTSTMNT02/1936609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.33,3.5,2,0.5,23.0,0,0,0,0
ESPORTSTMNT02/1936610,0,0,0,3,0.0,4.62,0,0,0,9,0.44,4.65,3,0.67,10.2,0,0,0,0,0,0,1,0.0,1.4,1,1.0,1.0,0,0,0,0
ESPORTSTMNT05/1971233,0,0,0,0,0,0,1,0.0,14.0,3,0.0,14.0,0,0,0,1,1.0,0.5,1,0.0,3.0,0,0,0,0,0,0,0,0,0,1
ESPORTSTMNT02/1936666,1,1.0,0.8,5,0.8,4.15,4,0.75,1.57,6,0.5,2.0,0,0,0,0,0,0,2,1.0,15.5,0,0,0,3,0.33,1.31,1,1.0,10.0,1
ESPORTSTMNT02/1936668,0,0,0,1,1.0,1.0,2,1.0,1.0,6,0.67,3.73,1,1.0,0.8,0,0,0,1,0.0,0.83,1,1.0,13.0,2,0.5,11.0,0,0,0,0
ESPORTSTMNT02/1936673,0,0,0,0,0,0,0,0,0,3,0.0,28.0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,6.5,0
ESPORTSTMNT02/1936716,3,0.33,2.33,0,0,0,0,0,0,3,0.33,1.7,0,0,0,6,0.5,4.07,3,0.67,4.27,2,1.0,1.75,7,0.57,2.96,7,0.71,2.12,1
ESPORTSTMNT02/1927242,0,0,0,3,0.33,2.58,1,0.0,3.0,5,0.6,6.69,0,0,0,4,0.5,3.54,2,1.0,8.0,1,1.0,5.67,2,1.0,6.5,3,0.67,1.54,1
ESPORTSTMNT02/1936726,1,1.0,10.0,1,1.0,1.8,3,0.67,4.83,7,0.57,3.42,0,0,0,2,0.5,2.67,1,1.0,6.67,2,0.5,0.45,11,0.64,6.0,8,0.62,4.65,0
ESPORTSTMNT02/1936747,0,0,0,1,0.0,6.0,0,0,0,1,0.0,13.0,1,0.0,2.5,0,0,0,0,0,0,10,0.4,4.96,0,0,0,0,0,0,1
ESPORTSTMNT02/1936759,0,0,0,0,0,0,1,0.0,19.0,5,0.4,2.32,0,0,0,2,1.0,3.0,2,1.0,4.33,1,1.0,5.33,6,0.17,2.44,4,0.5,2.31,1
ESPORTSTMNT02/1927263,2,1.0,2.83,1,1.0,7.5,0,0,0,2,0.5,1.89,5,0.6,5.67,2,0.5,28.0,1,1.0,3.5,3,0.67,10.0,1,1.0,0.33,0,0,0,0
ESPORTSTMNT02/1936763,0,0,0,4,0.5,4.38,0,0,0,0,0,0,0,0,0,2,0.5,4.2,1,0.0,9.0,1,0.0,7.67,4,0.25,1.69,5,0.4,5.3,1
ESPORTSTMNT02/1936803,1,1.0,8.0,2,1.0,10.33,2,0.5,7.5,2,0.5,3.17,0,0,0,5,1.0,5.44,0,0,0,0,0,0,2,0.5,27.0,3,0.67,4.0,0
ESPORTSTMNT02/1936810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13.0,10,0.6,5.53,0,0,0,2,0.0,26.0,2,0.0,1.71,0
ESPORTSTMNT02/1927283,2,1.0,10.0,1,0.0,4.33,1,1.0,4.75,0,0,0,1,1.0,3.67,0,0,0,0,0,0,2,0.0,10.33,0,0,0,1,0.0,9.0,0
ESPORTSTMNT02/1936820,0,0,0,0,0,0,4,0.0,1.07,5,0.2,1.93,4,0.5,0.43,2,0.5,1.14,2,1.0,3.5,0,0,0,1,0.0,14.0,2,1.0,13.0,0
ESPORTSTMNT02/1936828,6,0.33,2.82,1,1.0,0.67,0,0,0,1,1.0,20.0,6,0.67,1.47,1,0.0,8.5,1,1.0,8.0,0,0,0,3,0.33,14.0,2,1.0,3.44,1
ESPORTSTMNT02/1927308,4,0.5,1.57,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,5.0,3,0.33,4.43,0,0,0,2,0.5,13.5,8,0.5,3.96,1
ESPORTSTMNT02/1936848,2,0.5,26.0,2,0.5,3.25,0,0,0,3,0.67,5.0,1,1.0,1.5,5,0.8,3.79,1,0.0,8.0,0,0,0,2,0.5,2.75,3,0.67,2.0,0
ESPORTSTMNT02/1927330,1,1.0,3.4,1,0.0,2.0,0,0,0,1,1.0,18.0,4,0.75,1.71,2,1.0,3.29,4,0.5,3.73,0,0,0,2,0.5,16.0,2,0.5,12.0,1
ESPORTSTMNT02/1936872,1,0.0,1.0,0,0,0,1,1.0,0.67,2,1.0,1.5,0,0,0,1,1.0,11.0,0,0,0,0,0,0,3,0.33,2.0,0,0,0,1
ESPORTSTMNT02/1927373,0,0,0,0,0,0,1,1.0,2.0,0,0,0,1,1.0,0.33,0,0,0,0,0,0,0,0,0,2,0.5,7.67,3,0.33,2.57,1
ESPORTSTMNT02/1927434,0,0,0,1,0.0,0.25,0,0,0,1,0.0,0.5,2,0.5,0.4,1,0.0,12.0,1,0.0,10.0,1,1.0,2.5,3,0.33,11.0,4,0.25,3.71,0
7613-10325,0,0,0,0,0,0,1,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,4.0,2,1.0,0.6,1
ESPORTSTMNT02/1927478,6,0.5,4.38,2,0.5,4.25,0,0,0,4,0.75,2.75,2,1.0,4.67,3,0.67,6.0,2,0.5,4.83,3,0.67,5.75,0,0,0,3,0.67,1.83,1
7613-10326,0,0,0,0,0,0,1,0.0,0.5,3,0.67,2.38,1,1.0,13.0,1,0.0,10.0,1,0.0,1.0,1,1.0,0.2,0,0,0,2,0.5,2.2,1
ESPORTSTMNT02/1927485,3,0.33,5.71,1,0.0,6.0,1,0.0,3.0,5,0.8,13.0,3,0.33,1.7,5,1.0,4.92,1,1.0,14.0,0,0,0,0,0,0,1,1.0,4.5,0
7613-10327,1,0.0,12.0,2,1.0,4.75,0,0,0,3,0.67,2.71,3,0.67,12.5,1,0.0,1.0,1,0.0,10.0,0,0,0,1,0.0,9.0,0,0,0,0
7614-10328,0,0,0,0,0,0,0,0,0,2,0.5,1.43,3,0.33,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7614-10329,0,0,0,0,0,0,0,0,0,6,0.0,6.0,0,0,0,0,0,0,7,0.29,3.65,1,1.0,3.75,1,0.0,0.0,4,0.25,2.42,0
ESPORTSTMNT02/1927548,1,1.0,12.0,0,0,0,1,0.0,13.0,1,1.0,2.0,2,1.0,3.2,2,0.0,3.25,0,0,0,4,0.5,7.14,17,0.59,5.27,3,0.33,2.92,0
7614-10330,0,0,0,8,0.38,3.63,1,0.0,3.0,2,0.5,1.38,1,1.0,4.0,1,0.0,11.0,0,0,0,1,1.0,2.25,0,0,0,0,0,0,0
ESPORTSTMNT02/1927565,0,0,0,0,0,0,0,0,0,18,0.61,5.19,4,1.0,3.73,2,0.5,3.14,2,1.0,4.6,0,0,0,2,1.0,3.5,5,0.6,5.91,0
ESPORTSTMNT05/1971269,0,0,0,0,0,0,0,0,0,1,0.0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESPORTSTMNT05/1981178,1,1.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5,5.71,0,0,0,2,1.0,4.75,1,1.0,14.0,0,0,0,1
ESPORTSTMNT05/1971280,0,0,0,0,0,0,2,0.5,0.7,0,0,0,0,0,0,5,0.4,2.72,7,0.43,3.88,6,0.17,4.19,2,1.0,6.0,1,1.0,8.0,0
ESPORTSTMNT05/1981183,1,1.0,11.0,0,0,0,0,0,0,4,0.75,2.69,4,0.5,2.93,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,2.75,0
